,,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
rule 550+,offb,opera,i_spending,0.0,232.2412439,328.26226609,348.35853686,388.37647579,421.37141817,456.16254421,475.85655201,507.17079726,539.27654893,571.27523786,601.88751823,631.89227724,643.01172902,651.18667028,658.20033134,664.80701674,671.05188972,677.04711923,682.94534548,688.74552988,694.46073634,700.10728672,705.78978397,711.50697593,717.30058999,718.7472851,719.55609382,720.1204484,720.57933979,720.9507172,721.26076671,721.53483571,721.77901363,721.99465017,722.18398976,722.37088207,722.5543797,722.74384527,722.93899253,723.13974322,723.34601547,723.55780987,723.77512705,723.99796766,724.22633242,724.46022208,724.69963748,724.94457946,725.19504895,725.45104688,725.71257428,725.97963219,726.25222173,726.53034404,726.81400031,727.10319179,727.39791978,727.69818561,728.00399067,728.31533639,728.63222426,728.95465578,729.28263256,729.61615618,729.95522834,730.29985072,730.6500251,731.00575326,731.36703706,731.73387839,732.10627919,732.48424143,732.86776715,733.25685843,733.65151735,734.0517461,734.45754687,734.86892193,735.28587353,735.70840405,736.13651584,736.57021133,737.00949298,737.45436331,737.90482485,738.36088022,738.82253202,739.28978295,739.76263574,740.24109312,740.72515792,741.21483296,741.71012115,741.5185481,741.9162447,741.70169264,742.09012126,741.88488257,188.95661719,102.06595883,64.41503515,44.19143194,30.88704321,21.6198205,15.84663381,11.02289326,6.49304659,2.33801966,1.20464979,0.0,0.0
rule 550+,offb,opera,spending,0.0,311.85591012,391.39539371,384.66760534,422.7179566,451.07940994,483.85763051,497.36485673,529.67450816,561.07516725,591.79036855,622.03945338,651.60609051,656.19352633,661.00233372,665.87878168,671.15196081,676.38933768,681.71359713,687.11622794,692.59062984,698.13746536,703.75741717,709.45118806,715.21950092,721.06309866,721.03744896,721.06905499,721.15708535,721.30073525,721.44990333,721.60458961,721.76479419,721.93051724,722.10175893,722.27851954,722.46079935,722.64859874,722.84191807,723.04075782,723.24511849,723.45500063,723.67040482,723.89133172,724.11778205,724.34975652,724.58725595,724.83028117,725.07883309,725.33291264,725.5925208,725.85765862,726.12832719,726.40452762,726.68626112,726.9735289,727.26633222,727.56467244,727.8685509,728.17796903,728.49292828,728.81343018,729.13947625,729.47106813,729.80820745,730.1508959,730.49913523,730.85292721,731.21227369,731.57717653,731.94763765,732.32365903,732.70524266,733.09239062,733.48510499,733.88338792,734.28724159,734.69666824,735.11167015,735.53224963,735.95840904,736.3901508,736.82747733,737.27039116,737.71889479,738.17299083,738.63268186,739.09797057,739.56885966,740.04535188,740.52744998,741.01515684,741.5084753,742.00740828,741.57600423,742.09041647,741.6888941,742.21873977,741.84687744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rule 600+,accs,asset,released_activated_canceled,0.0,0.0,0.0,0.0,0.0,0.0,0.00048585,0.00096788,0.00144631,0.00192099,0.002392,0.00285949,0.0033235,0.00378422,0.00424179,0.00469626,0.00514789,0.00559665,0.00604259,0.00648577,0.00692624,0.00736405,0.00779924,0.00823187,0.00866198,0.00908962,0.00951483,0.00993765,0.01035813,0.01077631,0.0111922,0.01160582,0.01201718,0.0124263,0.0128332,0.01323788,0.01364037,0.01404067,0.01443881,0.01483479,0.01522864,0.01562036,0.01600997,0.01639748,0.01678292,0.01716628,0.01754759,0.01792685,0.01830409,0.01867931,0.01905253,0.01942377,0.01979303,0.02016032,0.02052567,0.02088908,0.02125056,0.02161014,0.02196782,0.02232361,0.02267752,0.02302958,0.02337978,0.02372815,0.02407469,0.02441942,0.02476235,0.02510348,0.02544284,0.02578043,0.02611627,0.02645036,0.02678272,0.02711335,0.02744228,0.0277695,0.02809504,0.0284189,0.0287411,0.02906163,0.02938053,0.02969778,0.03001342,0.03032743,0.03063985,0.03095067,0.03125991,0.03156757,0.03187368,0.03217823,0.03248123,0.0327827,0.03308265,0.03338109,0.03367802,0.03397346,0.03426741,0.03455988,0.57395291,0.57395291,0.57395291,0.57395291,0.57395291,0.57395291,0.57395291,0.57395291,0.57395291,0.57395291,0.57395291,0.57395291,0.57395291,0.57395291
rule 600+,accs,asset,released_activated_charged_off_first_late,0.0,0.00085169,0.00770176,0.01444624,0.0212308,0.02830576,0.03545488,0.04132331,0.04147361,0.04163151,0.04138203,0.04081821,0.03979079,0.03889928,0.03762962,0.03597379,0.03472431,0.03339421,0.03235153,0.0315024,0.03065405,0.03019506,0.02960449,0.02902816,0.02846565,0.02791656,0.02738049,0.02685708,0.02634594,0.0258966,0.02550714,0.02517569,0.02490046,0.02467969,0.02451169,0.02434496,0.02417947,0.02401524,0.02385224,0.02369046,0.0235299,0.02337054,0.02321238,0.02305541,0.02289961,0.02274498,0.02259151,0.02243918,0.022288,0.02213794,0.02198901,0.02184119,0.02169447,0.02154885,0.02140432,0.02126086,0.02111847,0.02097714,0.02083687,0.02069763,0.02055944,0.02042227,0.02028612,0.02015098,0.02001684,0.0198837,0.01975154,0.01962037,0.01949017,0.01936093,0.01923264,0.01910531,0.01897891,0.01885346,0.01872892,0.01860531,0.01848261,0.01836081,0.01823991,0.0181199,0.01800077,0.01788252,0.01776514,0.01764863,0.01753297,0.01741815,0.01730418,0.01719105,0.01707875,0.01696726,0.0168566,0.01674674,0.01663769,0.01652944,0.01642198,0.0163153,0.0162094,0.01610427,0.01599991,0.01328972,0.01059712,0.00792197,0.00526416,0.00262354,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rule 600+,accs,asset,released_activated_charged_off_recognized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00085169,0.00770176,0.01444624,0.0212308,0.02830576,0.03545488,0.042175,0.04917537,0.05607775,0.06261283,0.06912397,0.07524567,0.08107428,0.08680499,0.09205155,0.09733715,0.10251818,0.1075972,0.11257668,0.11745904,0.1222466,0.12694164,0.13154634,0.13606285,0.14049325,0.14483953,0.14910368,0.15328758,0.15744294,0.16156999,0.16566894,0.16973999,0.17378337,0.17779927,0.1817879,0.18574947,0.18968418,0.19359223,0.19747383,0.20132917,0.20515844,0.20896185,0.21273959,0.21649184,0.22021881,0.22392067,0.22759762,0.23124985,0.23487753,0.23848085,0.24206,0.24561515,0.24914648,0.25265417,0.25613839,0.25959932,0.26303714,0.26645201,0.26984411,0.2732136,0.27656066,0.27988544,0.28318812,0.28646885,0.28972781,0.29296515,0.29618103,0.29937561,0.30254904,0.3057015,0.30883312,0.31194406,0.31503448,0.31810453,0.32115435,0.3241841,0.32719393,0.33018397,0.33315438,0.3361053,0.33903688,0.34194925,0.34484255,0.34771694,0.35057253,0.35340949,0.35622793,0.35902799,0.36180982,0.36457354,0.36731928,0.37004718,0.37275737,0.37544997,0.37812512,0.38078293,0.38342355,0.38604709,0.38604709,0.38604709,0.38604709,0.38604709,0.38604709,0.38604709,0.38604709
rule 600+,accs,asset,released_activated_open,0.0,0.9046547,0.93189079,0.93193015,0.9285062,0.92474006,0.92405928,0.91685712,0.90937832,0.90200125,0.89499517,0.88801654,0.88143083,0.8751415,0.86895322,0.86325219,0.85751496,0.85188518,0.84636021,0.84093755,0.83561472,0.83038935,0.82525912,0.82022179,0.81527517,0.81041714,0.80564564,0.80095867,0.79635429,0.79178075,0.78723781,0.78272524,0.77824283,0.77379033,0.76936754,0.76497422,0.76061017,0.75627515,0.75196896,0.74769138,0.74344219,0.7392212,0.73502818,0.73086293,0.72672524,0.72261491,0.71853174,0.71447552,0.71044606,0.70644316,0.70246661,0.69851623,0.69459183,0.6906932,0.68682017,0.68297253,0.67915011,0.67535272,0.67158017,0.66783228,0.66410887,0.66040977,0.65673478,0.65308373,0.64945646,0.64585277,0.64227251,0.63871549,0.63518155,0.63167053,0.62818224,0.62471653,0.62127322,0.61785217,0.61445319,0.61107614,0.60772086,0.60438717,0.60107493,0.59778399,0.59451417,0.59126534,0.58803734,0.58483001,0.58164322,0.5784768,0.57533061,0.5722045,0.56909833,0.56601196,0.56294523,0.55989802,0.55687017,0.55386155,0.55087201,0.54790143,0.54494966,0.54201657,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rule 600+,accs,asset,released_not_activated,1.0,0.09449361,0.06040745,0.05362361,0.050263,0.04695418,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
rule 600+,accs,liabi,released,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
rule 600+,crli,asset,released_activated_canceled,0.0,0.0,0.0,0.0,0.0,0.0,1.0026133,2.06096868,3.16784377,4.3221753,5.52322982,6.77057322,8.06345371,9.36239423,10.66752405,11.97876109,13.29648152,14.62046259,15.95065308,17.28700385,18.62946783,19.97799983,21.33255656,22.69309651,24.05957992,25.43196866,26.81022622,28.19431761,29.58420933,30.97986932,32.38119698,33.78809293,35.20045896,36.61819802,38.04121419,39.46941273,40.90269999,42.34098344,43.78417167,45.23217433,46.68490217,48.142267,49.60418167,51.07056009,52.54131719,54.01636892,55.49563224,56.97902512,58.46646649,59.95787627,61.45317536,62.95228559,64.45512974,65.96163153,67.4717156,68.9853075,70.50233369,72.02272151,73.5463992,75.07329587,76.60334148,78.13646686,79.67260368,81.21168444,82.75364248,84.29841194,85.84592779,87.39612578,88.94894245,90.50431514,92.06218196,93.62248177,95.18515419,96.7501396,98.31737911,99.88681456,101.45838852,103.03204428,104.60769765,106.18516371,107.76439824,109.34535755,110.92799853,112.51227863,114.09815582,115.68558864,117.27453616,118.86495796,120.45681416,122.0500654,123.64467281,125.24054294,126.83604525,128.43118017,130.02594813,131.62034947,133.21438451,134.81396759,3121.15888189,3121.15888189,3121.15888189,3121.15888189,3121.15888189,3121.15888189,3121.15888189,3121.15888189,3121.15888189,3121.15888189,3121.15888189,3121.15888189,3121.15888189,3121.15888189
rule 600+,crli,asset,released_activated_charged_off_first_late,0.0,0.80252797,7.49210454,14.2721978,21.27215675,28.96655937,37.36028839,45.22178527,48.1981565,51.41428928,54.14875234,56.51574079,58.27224041,59.96935711,61.12342283,61.57964408,62.90303173,64.19786136,65.51675584,66.56282767,67.08700235,67.91468531,68.07199353,67.86499814,67.4783986,67.08626492,66.68903431,66.2871219,65.88092205,65.60124416,65.44755933,65.41928902,65.51580807,65.73644777,66.08049871,66.41677882,66.74538984,67.06643233,67.3800057,67.68620822,67.98513702,68.27688813,68.56155644,68.83923579,69.11001889,69.37399742,69.63126198,69.88190211,70.12600635,70.36366219,70.59495611,70.81997358,71.0387991,71.25151617,71.45820732,71.65895414,71.85383725,72.04293635,72.22633018,72.4040966,72.57631253,72.74305402,72.90439622,73.06041339,73.21117894,73.3567654,73.49724447,73.632687,73.76316301,73.88874169,74.00949143,74.12547982,74.23677363,74.34343886,74.44554074,74.54314371,74.63631146,74.72510693,74.80959232,74.88982908,74.96587793,75.03779889,75.10565126,75.16934164,75.22807756,75.28127721,75.32910812,75.3717359,75.40932428,75.44218704,75.47133448,75.49756373,75.52092003,75.54144803,75.55919184,75.57419503,75.58612514,75.68565786,75.86151875,63.26408801,50.66483874,38.06420983,25.46300868,12.77102717,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rule 600+,crli,asset,released_activated_charged_off_recognized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80252797,7.49210454,14.2721978,21.27215675,28.96655937,37.36028839,46.02431323,55.69026104,65.68648708,75.42090909,85.48230017,95.6325288,105.99367034,116.81368387,127.26613116,138.32394082,149.68016152,161.14928464,172.55649801,183.90068622,195.18081648,206.39593435,217.54515966,228.62768324,239.64276293,250.58972053,261.46793838,272.2768564,283.14640383,294.07524256,305.06205195,316.1055286,327.20438615,338.35735511,349.56318265,360.8206324,372.12848428,383.48553429,394.89059437,406.34249213,417.84007077,429.38218884,440.96772006,452.59555319,464.26459178,475.97375411,487.72197289,499.50819519,511.33138226,523.19050929,535.08456537,547.01255321,558.97348906,570.96640252,582.9903364,595.04434655,607.12750171,619.23888338,631.37758565,643.54271505,655.73339042,667.94874277,680.1879151,692.45006232,704.73435105,717.03995952,729.36607742,741.71190577,754.07665679,766.45955375,778.85983087,791.27673315,803.70951628,816.15744651,828.6198005,841.09586522,853.5849378,866.08632547,878.59934536,891.12332444,903.6575994,916.20151648,928.75427944,941.31440303,953.88062257,966.45243256,979.0293353,991.61084075,1004.19646648,1016.78573751,1029.3781863,1041.97335259,1054.57078333,1067.1700326,1079.7706615,1092.37186266,1105.06384417,1117.83487134,1117.83487134,1117.83487134,1117.83487134,1117.83487134,1117.83487134,1117.83487134,1117.83487134
rule 600+,crli,asset,released_activated_open,0.0,1324.2151448,1427.42034559,1534.70466965,1674.41118704,1816.38828604,1911.3513851,2017.47513738,2108.65570676,2198.35843658,2287.15230761,2374.43984338,2461.03908487,2472.43416758,2483.66190773,2495.62691893,2507.14746161,2518.56220567,2529.87542859,2541.09124432,2552.21361028,2563.24633336,2574.19307615,2585.05736303,2595.84258515,2606.55200624,2617.18876741,2627.75589221,2638.25629119,2648.55454873,2658.65304954,2668.55415242,2678.26019051,2687.77347159,2697.09627832,2706.23086852,2715.17947542,2723.94430793,2732.5275509,2740.93136535,2749.15788874,2757.20923521,2765.08749583,2772.79473884,2780.3330099,2787.7043323,2794.91070723,2801.95411399,2808.83651024,2815.55983221,2822.12599491,2828.53689241,2834.79439802,2840.90036449,2846.85662428,2852.66498974,2858.32725332,2863.84518781,2869.2205465,2874.45506343,2879.55045357,2884.50841303,2889.33061926,2894.01873124,2898.57438968,2902.99921721,2907.29481858,2911.46278084,2915.50467353,2919.42204887,2923.21644194,2926.88937084,2930.44233693,2933.87682493,2937.19430316,2940.39622367,2943.48402244,2946.45911955,2949.27060851,2951.73166679,2954.10369856,2956.38782171,2958.58514108,2960.69674857,2962.72372333,2964.66713187,2966.52802819,2968.30745394,2970.00643855,2971.62599937,2973.16714176,2974.53052406,2972.9668368,2971.40133504,2969.83390257,2968.26442467,2966.69278815,2975.62967852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rule 600+,crli,asset,released_not_activated,1447.68770871,136.79723775,87.45112288,77.63024109,72.7651273,67.97498926,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835,57.90750835
rule 600+,crli,liabi,released,-1447.68770871,-1461.81491051,-1522.36357301,-1626.60710855,-1768.44847109,-1913.32983467,-2007.62179514,-2123.46792764,-2225.42131992,-2326.27460731,-2426.00395487,-2524.60022511,-2622.64257574,-2645.6977405,-2669.05062401,-2692.77931952,-2716.6753923,-2740.77033813,-2764.88287465,-2788.84225454,-2812.65127268,-2836.31265801,-2859.82907541,-2883.20312756,-2906.43735666,-2929.53424618,-2952.49622251,-2975.32565655,-2998.02486527,-3020.58833022,-3043.01699743,-3065.31180565,-3087.47368642,-3109.50356411,-3131.40235597,-3153.17097225,-3174.81031615,-3196.321284,-3217.70476522,-3238.9616424,-3260.09279139,-3281.09908133,-3301.98137469,-3322.74052734,-3343.37738862,-3363.89280135,-3384.28760192,-3404.56262035,-3424.71868027,-3444.75659909,-3464.67718792,-3484.48125172,-3504.16958931,-3523.74299342,-3543.20225075,-3562.54814199,-3581.78144191,-3600.90291938,-3619.91333743,-3638.8134533,-3657.60401845,-3676.28577866,-3694.85947406,-3713.32583913,-3731.68560282,-3749.93948855,-3768.08821423,-3786.13249238,-3804.0730301,-3821.91052916,-3839.645686,-3857.27919183,-3874.81173261,-3892.24398916,-3909.57663713,-3926.81034708,-3943.94578453,-3960.98360998,-3977.87213998,-3994.42368422,-4010.8989296,-4027.29828701,-4043.62216444,-4059.87081499,-4076.04379053,-4092.14085143,-4108.16250526,-4124.10925555,-4139.98160182,-4155.78003959,-4171.50506043,-4187.05676165,-4199.68374298,-4212.31080689,-4224.93739164,-4237.562944,-4250.18654366,-4273.41499862,-4296.90126158,-4296.90126158,-4296.90126158,-4296.90126158,-4296.90126158,-4296.90126158,-4296.90126158,-4296.90126158,-4296.90126158,-4296.90126158,-4296.90126158,-4296.90126158,-4296.90126158,-4296.90126158
rule 600+,late,asset,cash,0.0,-2.98040281,-26.06550164,-36.25146919,-44.50728843,-54.19952742,-64.76407505,-74.37181327,-86.63018766,-97.71828813,-106.63668102,-117.07219733,-127.16413314,-137.70824463,-149.40319777,-158.62351882,-170.68137838,-182.61666946,-194.09000753,-204.89222246,-215.50641846,-226.02716949,-236.4618233,-246.82112765,-257.11087058,-267.33378721,-277.48946716,-287.57754564,-297.5977014,-308.03405861,-318.59729301,-329.23111942,-339.92070002,-350.66287688,-361.45429113,-372.29139713,-383.17307975,-394.09823868,-405.0657882,-416.07465704,-427.1237882,-438.2121388,-449.33867989,-460.50239634,-471.70228661,-482.93736265,-494.20664971,-505.50918622,-516.84402358,-528.21022607,-539.60687066,-551.03304689,-562.48785669,-573.97041428,-585.47984598,-597.01529009,-608.57589677,-620.16082787,-631.76925679,-643.40036839,-655.05335881,-666.72743534,-678.42181631,-690.13573098,-701.86841934,-713.61913205,-725.38713029,-737.17168565,-748.97207997,-760.78760526,-772.61756356,-784.46126684,-796.31803683,-808.18720499,-820.06811231,-831.96010925,-843.86255563,-855.77482046,-867.69628189,-879.62632711,-891.56435217,-903.50976195,-915.46197001,-927.41983404,-939.37995972,-951.34133968,-963.30560558,-975.27273542,-987.24239042,-999.21417196,-1011.18768618,-1023.16252944,-1035.13829084,-1047.11456605,-1059.09095715,-1071.06707257,-1083.0411327,-1095.35017183,-1107.75335929,-1072.51654945,-1065.22004987,-1063.26152948,-1062.62551953,-1062.17810946,-1061.94312777,-1061.94312777,-1061.94312777,-1061.94312777,-1061.94312777,-1061.94312777,-1061.94312777,-1061.94312777
rule 600+,late,asset,late_000-001,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rule 600+,late,asset,late_001-030,0.0,2.98040281,24.84353649,25.1796945,25.99622465,28.57522749,31.17236358,32.1761796,35.89708922,37.123666,36.15138651,37.36567384,37.69559594,38.47887756,40.18302175,38.81796595,41.06614144,42.17437088,42.59366426,42.36374584,42.12968499,41.89178858,41.6503477,41.40563798,41.15792318,40.90745228,40.65446259,40.3991791,40.1418156,40.36697916,40.58717333,40.80246291,41.01291196,41.2185838,41.41954103,41.61584553,41.80755846,41.99474028,42.17745076,42.35574897,42.52969331,42.69934149,42.86475059,43.02597699,43.18307643,43.33610402,43.48511422,43.63016086,43.77129715,43.90857567,44.04204841,44.17176675,44.29778146,44.42014274,44.53890018,44.65410282,44.7657991,44.87403693,44.97886364,45.080326,45.17847024,45.27334206,45.36498662,45.45344854,45.53877192,45.62100036,45.70017694,45.77634421,45.84954426,45.91981865,45.98720848,46.05175434,46.11349635,46.17247416,46.22872696,46.28229346,46.33321191,46.38152014,46.42725548,46.47045487,46.51115477,46.54939124,46.58519988,46.61805142,46.6453871,46.66802602,46.68878768,46.70770096,46.72479437,46.7400961,46.75363395,46.76543539,46.77552754,46.78393719,46.79069079,46.79581445,46.79793963,47.13507684,47.42863409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
