,,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
rule 600+,late,asset,late_091-120,0,0,0,0,0.67304224,5.77649864,6.48389813,7.45733371,8.46623475,9.73415885,10.83282918,12.06516379,12.9564914,13.75103427,14.73183217,15.67078089,16.45199783,16.47758179,16.97463111,17.45206039,17.91084719,18.35191246,18.77612471,19.18430444,19.57722404,19.95561623,20.32016934,20.74766927,21.16245428,21.45000178,21.62076144,21.69659935,21.73306059,21.71410663,21.58449662,21.41778252,21.24193463,21.0679045,20.89248363,20.71879002,20.54679901,20.37648416,20.20781901,20.04078051,19.87534384,19.71148413,19.54917885,19.38840311,19.22913387,19.07134913,18.91502692,18.76014379,18.60667768,18.45460762,18.30391198,18.15456948,18.00656055,17.85986242,17.7144569,17.57032397,17.427441,17.28579244,17.14535606,17.00611424,16.86804875,16.73113955,16.59537057,16.46072014,16.32717304,16.19471202,16.06331729,15.93297407,15.80366461,15.67537077,15.54807736,15.42176735,15.29642449,15.17203304,15.04857659,14.92604035,14.80440754,14.6836632,14.56379399,14.44478188,14.32661398,14.2092743,14.09274894,13.97702464,13.86208409,13.74791657,13.63450594,13.52183847,13.40990202,13.29868136,13.18816371,13.07833502,12.96918316,12.86069519,12.75285581,12.64565559,12.53908004,12.43311577,0,0,0,0,0,0,0,0,0,0,0
rule 600+,late,asset,late_121-150,0,0,0,0,0,0.66294661,5.68985116,6.38663965,7.34547371,8.33924123,9.58814647,10.67033674,11.88418633,12.76214403,13.54476876,14.51085469,15.43571918,16.20521786,16.23041806,16.72001164,17.19027948,17.64218448,18.07663377,18.49448284,18.89653987,19.28356568,19.65628199,20.0153668,20.43645424,20.84501747,21.12825175,21.29645002,21.37115036,21.40706468,21.38839503,21.26072917,21.09651578,20.92330561,20.75188593,20.57909638,20.40800817,20.23859702,20.0708369,19.90470172,19.74016881,19.57721368,19.41581187,19.25594116,19.09757706,18.94069686,18.78527889,18.63130152,18.47874164,18.32757751,18.17778851,18.0293533,17.88225094,17.73646215,17.59196449,17.44874005,17.30676911,17.16602939,17.02650555,16.88817572,16.75102253,16.61502802,16.48017245,16.34644001,16.21380934,16.08226544,15.95179134,15.82236753,15.69397946,15.56660964,15.44024021,15.3148562,15.19044084,15.06697812,14.94445255,14.82284794,14.70214975,14.58234143,14.46340826,14.34533708,14.22811015,14.11171477,13.99613519,13.8813577,13.76736927,13.65415282,13.54169782,13.42998835,13.3190109,13.20875349,13.09920114,12.99034125,12.88216,12.77464541,12.66778476,12.56156297,12.45597075,12.35099384,12.24661903,0,0,0,0,0,0,0,0,0,0
rule 600+,late,asset,late_151-180,0,0,0,0,0,0,0.65167651,5.59312369,6.27806678,7.22060065,8.19747413,9.42514798,10.48894102,11.68215517,12.54518758,13.31450769,14.26417016,15.17331195,15.92972916,15.95450096,16.43577145,16.89804473,17.34226735,17.769331,18.18007663,18.57529869,18.95574506,19.32212519,19.67510556,20.08903451,20.49065217,20.76907147,20.93441037,21.0078408,21.04314458,21.02479231,20.89929678,20.73787501,20.56760941,20.39910387,20.22925174,20.06107203,19.89454088,19.72963267,19.56632179,19.40458594,19.24440105,19.08574307,18.92859016,18.77291825,18.61870501,18.46592915,18.31456939,18.16460303,18.0160087,17.86876611,17.7228543,17.57825267,17.43494229,17.29290109,17.15211147,17.01255403,16.87420689,16.73705495,16.60107673,16.46625514,16.33257255,16.20000952,16.06855053,15.93817458,15.80886693,15.68061089,15.55338728,15.42718181,15.30197728,15.17775613,15.05450364,14.93220334,14.8108395,14.69039685,14.57085953,14.4522132,14.33444162,14.21753032,14.10146635,13.98623228,13.87181562,13.75820089,13.64537462,13.533324,13.42203223,13.31148896,13.20167855,13.09258771,12.98420469,12.87651472,12.76950545,12.66316328,12.55747644,12.45243242,12.3480164,12.24421925,12.14102694,12.03842651,0,0,0,0,0,0,0,0,0
rule 600+,late,liabi,recognized_losses,0,0,0,0,0,0,0,0.63929466,6.126149,12.28493251,19.36834175,27.41006387,36.65613404,46.94578517,58.40597939,70.71280841,83.77434045,97.76749138,112.6525104,128.2795747,143.9309402,160.0544319,176.6314138,193.6441781,211.0758918,228.910547,247.132915,265.7285009,284.6835057,303.9847843,323.6921271,343.7934569,364.167916,384.7045726,405.3132644,425.9565893,446.5819105,467.0841206,487.427976,507.6048009,527.6163218,547.4612177,567.1411294,586.657674,606.0124436,625.2070053,644.2429041,663.1216615,681.8447755,700.4137224,718.8299552,737.0949049,755.2099814,773.1765739,790.9960495,808.669754,826.1990136,843.5851337,860.8293995,877.9330779,894.8974139,911.7236352,928.4129507,944.9665477,961.3855986,977.6712549,993.8246512,1009.846905,1025.739114,1041.502362,1057.137712,1072.64621,1088.028889,1103.286762,1118.420828,1133.432067,1148.321446,1163.089914,1177.738406,1192.267839,1206.679118,1220.973132,1235.150753,1249.21284,1263.160237,1276.993776,1290.71427,1304.322521,1317.819316,1331.205428,1344.481619,1357.648633,1370.707203,1383.65805,1396.501879,1409.239383,1421.871244,1434.398129,1446.820692,1459.139577,1471.355413,1483.468817,1495.480396,1507.390744,1519.20044,1519.20044,1519.20044,1519.20044,1519.20044,1519.20044,1519.20044,1519.20044,1519.20044
rule 600+,main,asset,balance,0,0,10.72734519,21.56300064,32.27399192,42.93239986,53.58933639,63.89940236,74.06603495,84.08314131,93.96262551,103.710535,108.7070682,113.6123602,118.4342722,123.2120801,127.9239099,132.5165604,137.0425154,141.5036537,145.9017728,150.2385921,154.5157582,158.7348475,160.5514765,164.1385117,167.5797119,170.3195015,172.2067645,173.303093,174.011346,174.3163324,173.8803952,173.1442372,172.2806967,171.4281381,170.5380147,169.6581638,168.7884531,167.9287522,167.0789324,166.2388671,165.4084312,164.5875019,163.7759576,162.9736788,162.1805476,161.3964479,160.621265,159.8548859,159.0971993,158.3480955,157.6074661,156.8752045,156.1512053,155.4353648,154.7275806,154.0277517,153.3357787,152.6515633,151.9750086,151.3060192,150.6445007,149.9903603,149.3435062,148.7038479,148.0712962,147.445763,146.8271615,146.2154058,145.6104113,145.0120945,144.4203731,143.8351656,143.2563919,142.6839726,142.1178295,141.5578855,141.0040642,140.4562906,139.9144901,139.3785896,138.8485165,138.3241993,137.8055673,137.2925509,136.7850811,136.2830898,135.7865099,135.2952748,134.8093191,134.3285779,133.8529871,133.3824835,132.9170046,132.4564886,132.0008745,131.5501018,131.1041109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 600+,main,asset,cash,-18.00000002,-29.44691583,-34.61438629,-34.68317767,-38.50912161,-41.01523427,-42.94371176,-44.05317959,-44.89122495,-45.27726061,-45.37042924,-44.77595828,-43.21497907,-41.69369868,-40.1775121,-38.49199473,-35.83336193,-32.80573578,-29.37183768,-25.52619285,-21.26522468,-16.58249947,-11.47975413,-5.95396351,0.05043945,6.18307426,13.35797372,20.85260049,28.75783549,37.09670322,45.79030814,54.7678581,64.04268897,73.58850357,83.38967153,93.36635102,92.7498883,103.0416298,113.4579721,123.9886787,134.625749,145.3613088,156.1884458,167.1015723,178.0956821,189.1661624,200.3087331,211.5195403,222.7950277,234.1318987,245.527113,256.9781067,268.4828026,280.0395517,291.6470421,303.3041955,315.0101498,326.7642597,338.5659589,350.4147122,362.3099907,374.2512834,386.2380857,398.2699014,410.3462448,422.4666358,434.6306072,446.8376967,459.0874501,471.3794241,483.7131806,496.0882906,499.8432745,512.2998386,524.7965183,537.3329165,549.9086433,562.5233175,575.176564,587.868017,600.5973174,613.3641116,626.168057,639.0088156,651.8860584,664.7994627,677.7487119,690.7334997,703.7535231,716.8084886,729.8981097,743.0221047,756.1802011,769.3721322,782.5976391,795.8564682,809.1483729,822.4731158,837.8203784,1560.250415,1314.153775,1190.970283,1113.836247,1061.951358,1026.585347,999.3742711,979.4358339,965.5771749,957.4210321,954.4831622,952.9723636,952.9723636,952.9723636
rule 600+,main,asset,curr_receivables,0,212.3733713,339.2735837,393.9016693,433.6317157,468.0622647,500.266211,528.602542,555.5241589,581.8086403,607.6177549,631.7094652,650.6296754,668.3248207,685.2873686,701.9391784,718.2735011,734.3249023,750.1305369,765.7062753,781.0594156,796.1980048,811.1533219,825.9268628,840.2282055,854.5904315,868.0531671,880.0790848,889.6436976,896.5290697,901.6659614,905.4364406,906.9702475,907.1424958,906.303947,905.127884,903.5197397,901.7469516,899.8843415,897.9735981,896.0382579,894.0942324,892.158779,890.2397372,888.3453552,886.4775642,884.6391272,882.8297533,881.0498062,879.2990358,877.5771966,875.8840472,874.2193504,872.582873,870.9743859,869.393664,867.8404864,866.3146355,864.8158982,863.3440649,861.8989299,860.4802911,859.0879499,857.7217115,856.3813846,855.0667819,853.777719,852.5140151,851.275493,850.0619788,848.8733016,847.7092944,846.569793,845.4546368,844.363668,843.296732,842.2536778,841.2343569,840.2386243,839.2663377,838.3173578,837.3915486,836.4887767,835.6089118,834.7518264,833.9173958,833.1054984,832.3160149,831.5488292,830.8038279,830.0809,829.3799376,828.7008352,828.0434902,827.4078024,826.7936742,826.2010108,825.6297199,825.0797114,241.0374868,130.2243918,82.18939125,56.38051797,39.40325438,27.5754884,20.20826666,14.05175781,8.27682784,2.97962129,1.5352084,0,0,0
rule 600+,main,asset,deposit,0,4.00E-08,7.00E-08,8.00E-08,3.00E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,2.00E-08,2.00E-08,2.00E-08,2.00E-08,3.00E-08,3.00E-08,4.00E-08,5.00E-08,5.00E-08,6.00E-08,7.00E-08,8.00E-08,9.00E-08,9.00E-08,1.00E-07,1.10E-07,1.20E-07,1.30E-07,1.50E-07,1.60E-07,1.70E-07,1.90E-07,2.00E-07,2.20E-07,2.30E-07,2.40E-07,2.60E-07,2.70E-07,2.90E-07,3.00E-07,3.10E-07,3.30E-07,3.40E-07,3.50E-07,3.70E-07,3.80E-07,3.90E-07,4.10E-07,4.20E-07,4.30E-07,5.90E-06,3.46E-06,2.09E-06,1.38E-06,9.30E-07,6.50E-07,4.90E-07,2.80E-07,1.40E-07,5.00E-08,2.00E-08,0,0,0,0
rule 600+,main,asset,future_receivables,0,90.1696611,174.3701268,232.3838389,277.6161689,315.1722709,347.4518002,375.6482771,400.7504533,422.9355117,442.3083866,460.2452588,475.4860479,489.5118969,502.7827055,515.5229642,527.8492304,539.841555,551.554458,563.0314261,574.3132844,585.4372575,596.4135704,607.2550572,617.9633686,627.8127586,637.2125193,645.8488181,653.1694753,658.8718417,663.1764468,666.2696163,667.849415,668.1869165,667.5145368,666.201081,664.3727252,662.2268837,659.8856495,657.4290024,654.9130064,652.3774647,649.844609,647.3285348,644.8348114,642.3668072,639.9248678,637.5093734,635.1200899,632.7567872,630.4192385,628.1072207,625.8205143,623.5589031,621.3221744,619.1101187,616.9225301,614.7592058,612.6199463,610.5045552,608.4128395,606.3446091,604.299677,602.2778593,600.278975,598.3028463,596.3492982,594.4181585,592.5092579,590.62243,588.7575112,586.9143407,585.0927602,583.2926144,581.5137504,579.7560182,578.0192701,576.3033613,574.6081494,572.9334944,571.279259,569.6453082,568.0315096,566.4377331,564.8638511,563.3097383,561.7752717,560.2603306,558.7647968,557.2885543,555.831489,554.3934896,552.9744467,551.574253,550.1928036,548.8299957,547.4857284,546.1599033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 600+,main,asset,future_receivables_next,0,0,0,0,0,0,0.17381281,0.1879181,0.20047546,0.21157354,0.22126483,0.23023775,0.23786195,0.24487839,0.25151711,0.25789043,0.26405664,0.27005581,0.27591519,0.28165654,0.28730029,0.29286506,0.29835596,0.30377942,0.30913625,1.0376031,1.05313834,1.06741178,1.07951083,1.08893528,1.09604962,1.10116178,1.10377276,1.10433056,1.1032193,1.10104851,1.09802674,1.09448025,1.09061083,1.08655066,1.08239241,1.07820185,1.07401573,1.06985735,1.0657359,1.06165697,1.05762111,1.05362895,1.04968012,1.04577423,1.0419109,1.03808976,1.03431046,1.03057264,1.02687593,1.02322001,1.01960452,1.01602914,1.01249353,1.00899736,1.00554033,1.00212211,0.99874239,0.99540088,0.99209727,0.98883127,0.98560259,0.98241094,0.97925605,0.97613764,0.97305544,0.97000918,0.9669986,0.96402345,0.96108348,0.95817842,0.95530805,0.95247213,0.9496704,0.94690266,0.94416866,0.94146818,0.93880101,0.93616694,0.93356574,0.93099721,0.92846116,0.92595738,0.92348567,0.92104584,0.91863771,0.91626109,0.9139158,0.91160166,0.9093185,0.90706615,0.90484445,0.90265322,545.752916,-241.0374868,-130.2243918,-82.18939125,-56.38051797,-39.40325438,-27.5754884,-20.20826666,-14.05175781,-8.27682784,-2.97962129,-1.5352084,0,0,0
rule 600+,main,asset,pre_loss,0,0,0,0.74287223,7.04886855,13.59606569,21.05647846,28.78172702,32.83387993,37.25076583,41.9354076,46.46141164,50.50736077,54.45563388,58.11845616,61.65508128,64.33906354,66.59190753,68.39753815,69.89572,71.79287213,73.61634113,75.36975479,77.05653333,78.67990703,80.24292358,81.8324936,83.44327857,84.94951273,86.24802886,87.18734676,87.75004643,88.00562642,87.95295981,87.65597278,87.14914796,86.49150492,85.78922158,85.08040063,84.37557637,83.67465953,82.9805892,82.29326357,81.61258051,80.93843943,80.27074384,79.60939519,78.95429691,78.30535532,77.6624774,77.02557131,76.39454629,75.7693128,75.14978152,74.53586535,73.92747979,73.32453822,72.72695793,72.13465724,71.5475512,70.96556267,70.38860991,69.81661401,69.24950027,68.68718945,68.12960877,67.57668084,67.02833196,66.48449099,65.94508283,65.41003966,64.87929091,64.35276509,63.83039551,63.31211311,62.79785041,62.28754231,61.78112245,61.27852686,60.77969082,60.2845506,59.79304563,59.30511172,58.82068898,58.3397162,57.86213188,57.38787927,56.9168968,56.44912883,55.98451695,55.52300252,55.06453215,54.60904772,54.15649465,53.7068179,53.25996269,52.81587641,52.37450366,51.93579425,51.49969517,51.06615303,37.02832885,24.38764597,12.03842651,0,0,0,0,0,0,0,0,0
rule 600+,main,liabi,curr_payables,0,-199.4565055,-318.7798739,-370.4518106,-407.5423813,-439.4273285,-469.1071208,-495.1076023,-519.7426254,-543.7792212,-567.3728948,-589.2998707,-606.8574087,-623.214762,-638.8675858,-654.2226572,-669.2780399,-684.0744864,-698.6417541,-712.9951441,-727.1415344,-741.0885528,-754.8667021,-768.4771863,-781.9346388,-795.2288662,-807.6899848,-818.8461615,-827.7528683,-834.2183046,-839.0699409,-842.6530532,-844.1667712,-844.4022196,-843.7013554,-842.6664792,-841.2286787,-839.6269432,-837.9349265,-836.1936757,-834.4263744,-832.6487015,-830.8776607,-829.1209869,-827.3868169,-825.6770709,-823.9944869,-822.3387979,-820.7103803,-819.1090065,-817.5344529,-815.9864998,-814.4649314,-812.9695357,-811.5001039,-810.0564318,-808.6383181,-807.2455653,-805.8779797,-804.5353709,-803.217552,-801.9243395,-800.6555533,-799.4110164,-798.1905554,-796.9940004,-795.8211843,-794.6719432,-793.5461166,-792.4435469,-791.3640796,-790.3075636,-789.2738504,-788.2627945,-787.2742537,-786.3080883,-785.3641618,-784.4423403,-783.5424933,-782.6644923,-781.8082119,-780.9735297,-780.1603257,-779.3684828,-778.5978865,-777.8484248,-777.1199887,-776.4124713,-775.7257687,-775.0597793,-774.4144041,-773.7895465,-773.1851127,-772.6010111,-772.0371525,-771.4934503,-770.9698205,-770.4661809,-769.982452,-237.2049907,-128.1538239,-80.88257993,-55.48406773,-38.77674263,-27.13703814,-19.88695522,-13.82833486,-8.14522628,-2.93224531,-1.51079859,0,0,0
rule 600+,main,liabi,debt,0,-1.70E-07,-10.72734546,-21.56300096,-32.27399229,-42.93240028,-53.58933691,-63.89940298,-74.06603563,-84.08314206,-93.96262632,-103.7105359,-108.7070691,-113.6123612,-118.4342733,-123.2120812,-127.923911,-132.5165616,-137.0425165,-141.5036549,-145.901774,-150.2385934,-154.5157595,-158.7348488,-160.5514779,-164.1385131,-167.5797133,-170.3195029,-172.2067658,-173.3030943,-174.0113474,-174.3163337,-173.8803966,-173.1442386,-172.280698,-171.4281395,-170.538016,-169.6581651,-168.7884544,-167.9287534,-167.0789336,-166.2388683,-165.4084324,-164.587503,-163.7759587,-162.9736799,-162.1805488,-161.396449,-160.621266,-159.854887,-159.0972004,-158.3480965,-157.6074671,-156.8752055,-156.1512063,-155.4353658,-154.7275815,-154.0277526,-153.3357796,-152.6515642,-151.9750095,-151.30602,-150.6445016,-149.9903611,-149.343507,-148.7038487,-148.071297,-147.4457638,-146.8271623,-146.2154066,-145.6104121,-145.0120953,-144.4203738,-143.8351664,-143.2563926,-142.6839733,-142.1178302,-141.5578862,-141.004065,-140.4562913,-139.9144909,-139.3785903,-138.8485172,-138.3242,-137.8055681,-137.2925516,-136.7850818,-136.2830906,-135.7865106,-135.2952756,-134.8093198,-134.3285786,-133.8529878,-133.3824843,-132.9170054,-132.4564894,-132.0008752,-131.5501025,-131.1041116,-131.1041111,-131.104111,-131.104111,-131.1041109,-131.1041109,-131.1041109,-131.1041109,-131.1041109,-131.1041109,-131.1041109,-131.1041109,-131.1041109,-131.1041109,-131.1041109
rule 600+,main,liabi,deferred_revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 600+,main,liabi,future_payables,0,-90.1696611,-174.3701268,-232.3838389,-277.6161689,-315.1722709,-347.625613,-376.010008,-401.3126597,-423.7092916,-443.3034313,-461.4705413,-476.9491923,-491.2199197,-504.7422454,-517.7403946,-530.3307174,-542.5930978,-554.581916,-566.3405407,-577.9096992,-589.3265374,-600.6012063,-611.7464725,-622.7639201,-633.6509133,-644.1038122,-653.8075229,-662.2076908,-668.9989926,-674.3996473,-678.5939785,-681.2775501,-682.719382,-683.1502217,-682.9378144,-682.2074854,-681.1561241,-679.9055007,-678.5354042,-677.1018006,-675.6444608,-674.1856208,-672.739404,-671.3114165,-669.9050693,-668.520751,-667.1588855,-665.8192822,-664.5017536,-663.2061159,-661.9321878,-660.6797919,-659.4487534,-658.2389005,-657.0500649,-655.8820808,-654.7347856,-653.6080196,-652.5016259,-651.4154506,-650.3493423,-649.3031526,-648.2767358,-647.2699487,-646.2826513,-645.3147058,-644.3659769,-643.4363324,-642.5256422,-641.6337789,-640.7606175,-639.9060356,-639.0699132,-638.2521328,-637.4525789,-636.6711389,-635.9077022,-635.1621607,-634.4344084,-633.7243416,-633.031859,-632.3568614,-631.6992519,-631.0589356,-630.43582,-629.8298145,-629.2408309,-628.6687827,-628.113586,-627.5751585,-627.0534202,-626.548293,-626.059701,-625.5875702,-625.1318283,-624.6924055,-624.2692336,-623.8622463,-382.8247596,-252.6003678,-170.4109766,-114.0304586,-74.62720422,-47.05171582,-26.84344916,-12.79169135,-4.51486351,-1.53524222,-3.38E-05,-3.38E-05,-3.38E-05,-3.38E-05
rule 600+,main,pandl,collections_costs,0,0,0.05234441,0.48140377,0.90555827,1.33995853,1.78528585,2.24957613,2.72194719,3.20552686,3.68728156,4.16331028,4.64493323,5.12927641,5.6114695,6.06924561,6.51838801,6.95917368,7.39186801,7.81672537,8.23398965,8.6438948,9.04666526,9.44251652,9.83165544,10.21613617,10.59602003,10.97093279,11.3409447,11.70612478,12.06654095,12.42225999,12.77334754,13.11986813,13.46188528,13.79946139,14.13265786,14.46153506,14.78615237,15.10656818,15.42283992,15.73502407,16.04317619,16.34735092,16.64760201,16.94398231,17.23654382,17.5253377,17.81041426,18.091823,18.3696126,18.64383096,18.91452521,19.18174168,19.44552601,19.70592304,19.96297692,20.2167311,20.46722827,20.71451051,20.95861916,21.19959494,21.4374779,21.67230743,21.90412234,22.13296076,22.35886024,22.58185773,22.80198959,23.0192916,23.23379898,23.44554638,23.65456788,23.86089707,24.06456695,24.26561004,24.46405834,24.65994331,24.85329596,25.04414677,25.23252578,25.41846251,25.60198605,25.78312502,25.96190758,26.13836148,26.31251399,26.48439198,26.65402189,26.82142973,26.98664115,27.14968134,27.31057513,27.46934695,27.62602085,27.7806205,27.93316918,28.08368987,28.23220511,28.37873714,28.37873714,28.37873714,28.37873714,28.37873714,28.37873714,28.37873714,28.37873714,28.37873714,28.37873714,28.37873714,28.37873714,28.37873714,28.37873714
rule 600+,main,pandl,cost_fee_swipe,0,0.20107677,0.51455071,0.87102084,1.25904876,1.67465196,2.11622212,2.58053081,3.06649364,3.57360547,4.1014909,4.64884553,5.21175872,5.78934848,6.381048,6.98661805,7.60580789,8.23839826,8.88419301,9.54300806,10.21466496,10.89899143,11.59583881,12.3050597,13.02651818,13.76007014,14.50490834,15.25993499,16.02310537,16.79207599,17.56532463,18.341757,19.11960104,19.89776197,20.67531241,21.45200022,22.22742964,23.00147882,23.77408205,24.54520486,25.31483041,26.08295382,26.84958312,27.61473222,28.37842121,29.14067161,29.90150702,30.66095081,31.41902661,32.17575787,32.93116783,33.68527956,34.43811594,35.18969966,35.94005324,36.68919903,37.43715921,38.18395578,38.92961057,39.67414528,40.41758141,41.15994034,41.90124326,42.64151124,43.38076519,44.11902587,44.85631391,45.5926498,46.32805387,47.06254634,47.79614729,48.52887668,49.26075434,49.99179995,50.72203311,51.45147328,52.1801398,52.90805191,53.63522873,54.36168926,55.08745242,55.81253701,56.53696172,57.26074516,57.98390582,58.70646213,59.42843238,60.14983481,60.87068755,61.59100865,62.31081608,63.03012772,63.74896138,64.46733478,65.18526558,65.90277135,66.6198696,67.33657776,68.05291322,68.23369134,68.33135963,68.39300167,68.43528706,68.4648395,68.48552112,68.50067732,68.51121614,68.51742376,68.51965847,68.52080988,68.52080988,68.52080988,68.52080988
